RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
9,0,California,state,,193983.72768595075,194635.76489519663,195516.17479303133,197427.28216888243,199648.65660200722,202045.5131624037,204576.76488908264,207219.5253559506,209868.4186849272,212380.4290089484,214854.2828730632,217275.4317668907,219323.6045779273,221348.82661526,223628.3810462994,226462.6976405989,229302.88218085712,231882.95487203044,234298.48543582179,236625.8852359402,238884.8447924694,240997.0206048179,242981.27715661857,244836.8134053722,246336.01381464768,247868.75811553354,249662.79665568742,252083.58489715448,254910.13772790422,258046.21307587216,261674.2994248805,265579.82895761094,269525.56079343386,273269.95821470115,276938.4580180158,280555.9614058509,283752.4357124723,286732.54802645167,289889.2468097682,293558.46925625304,297633.3873468723,301402.5599531303,305381.8902707451,309572.97197320336,314228.74627527484,318763.8056939975,323133.70038013574,327359.4189342906,331734.0587907522,336661.18477056565,342281.12187398266,348732.6789568253,356161.1051640169,364451.33638218255,372927.00839329086,381015.7848172146,388676.1407545106,396033.2944785596,402501.49224450224,408750.6802883928,414312.07330950146,420339.76906782464,426675.8498422383,433820.3381001978,440769.9555412359,447196.4006430192,453344.9686251949,459581.900613379,465847.46111497964,471997.4745692715,476986.5095724189,481402.72649771464,485082.18667715293,488354.71984117484,491471.8392506021,494270.527751741,497051.5652671114,498975.08305488457,499689.3386132186,499695.64975464885,498624.836637011,497404.55381692015,496103.4213900136,494974.54600736086,494042.8041509005,492949.78825494956,491386.07691212045,489381.46817556,486254.6828722015,482653.7535575347,478045.20316035434,473239.54262588726,467838.70456674416,462170.9850973294,456473.69884061365,450366.3248724218,444284.7849144319,437106.67856011743,428531.9865405447,418480.68890096294,407781.70549791254,397391.7435379892,386868.86810772336,376738.3676640562,367379.0190632807,359285.5365854075,351439.1130289289,343910.69250261114,336873.2898511483,331748.39865490905,327503.7325927848,323515.18565396586,319650.1515816443,316272.3740826028,313767.4201812744,311673.8142073028,310033.908744508,309159.72338779765,310020.941051421,311992.1606872314,313994.23215220886,314830.63555882825,315899.2901776085,317230.31534533115,318695.8492859237,318628.71741156786,317453.30874562747,315445.5377280255,313396.979750002,311199.15239707567,309252.3611627353,307865.73728399305,306786.00643454026,305751.56980035314,304227.70105214155,302605.6960536444,300168.8094027282,298207.4813170238,296499.577164412,294636.6869475955,292412.97158640175,290038.79678025545,288866.4922562043,288102.45513992506,287708.6064952882,287136.2232547048,286492.9095585212,286053.6123962239,286253.50575968385,287384.84270887135,289025.4859875375,291619.6840009008,295123.1071279361,299594.0162651763,304489.6350148893,309700.22992983996,314635.97573809064,319003.8927004556,322755.9607640517,327172.8076942201,333206.28395835194,340507.32080506475,347820.9679682332,354816.2983274662,361671.64711590385,368442.3606095083,374121.66898645664,378696.4480855208,382007.57680487545,384745.0635679771,387234.6525827216,390270.8516219331,393510.7914497217,396178.9357259562,397933.28764709184,399471.41734515753,402010.8064828219,405232.10018030816,408842.1499960997,412175.4141384684,415138.94046868844,417643.6875068533,419693.7889132101,421678.050527168,423921.6618610293,426220.89771909383,428032.6875206695,429246.9190698869,430285.4989987929,431565.7304877538,432634.2258008008,433608.8149757162,436837.5985404351,442269.3234305703,448439.47145242145,453101.46228714654,456193.95925522875,458926.7191291936,459926.19249660656,459611.5705371625,458101.20512633055,457757.86175592366,458847.49793087854,461477.6586975257,466453.2671614781,473000.8837673683,480111.9676446871,485919.40021781833,490177.3248461757,493826.49923560955,495603.0810842295,497138.61038994306,498755.3687896723,502271.22443547315,506169.95542691485,510752.0961467936,515926.25770466914,521632.7660711026,526834.6414617059,531113.3169038157,535027.9185618971,538214.3172790608,541113.2084221145,544223.2329845721,547732.1828557161,551464.6356264659,554104.0705526934,555650.5780625722,555168.2545441868,553509.7816567979,551630.7373645254,550552.26215696,549906.62850856,549508.4894538742,549926.876241717,551676.6881663293,554351.3408055924,557504.1820287661,560936.9909931528,564494.6986325472,567400.4770479574,569737.308170261,571988.7351953938,574067.6823038132,574330.2530011997,573086.3518305337,572925.8322061904,576271.0160525838,583697.4502322447,593233.5053402517,604337.7406750518,615413.8247476266,624611.246631838,632480.4260550282,639609.2518384004,648941.8320091605,660117.0296995956,672115.4782056747,682959.9328563233,690462.72501377,695550.2788693771,700092.1652613917,706080.7385632669,713463.2933136461,723759.0947898971,736970.8765458452,752902.1610894535,767389.727653211,778310.1950455942,784116.4222540994,784433.7392552128,779647.0570358405,771991.457850005,765099.5472815605,759683.4693702763,755040.9198143845,747818.0959999459,740392.4565930427,734930.1776053052,734328.4806873397,737393.0679290607,742759.7972131608,749994.19309012,758180.2127363175,766002.812432686,772363.5257020792,776915.3021759834,779813.3029144639,780362.5279282694,780204.6306653734,781736.1445224456,785725.2808263396,790363.0885351462,792917.4623213201,794980.2442695735,796808.2013425186,799181.290965744,800825.2359481625,802657.9434557356,804511.977572943,804682.1067819671,803246.3841030932,799679.5012233531,796255.4465981359
54,1,Texas,state,,114650.70278350482,114713.00693693187,114743.22542742227,114893.20247538901,114990.32996361233,115099.23352263862,115170.80001081392,115382.52180443452,115660.16367352371,115957.66227319709,116300.95749975868,116682.27611014887,116909.94062883093,116875.54028949514,116647.72913966772,116514.26107539627,116559.07392340754,116694.95644871902,116854.57711307047,116997.95308918203,117148.74503743667,117306.47011927702,117421.7099792754,117514.81033895908,117546.57688590298,117634.64014640496,117855.31417960726,118243.38026194186,118700.56769187692,119212.78413687304,119733.44659709743,120283.65895039338,120768.5856569007,121184.72972509782,121538.92455742614,121840.71016888435,122072.11236702227,122224.84238896817,122397.48168423459,122599.9891259619,122829.74117000494,123061.27557283158,123289.58679375546,123555.00451331322,123795.7495868861,124040.90582666884,124217.8897932872,124367.7140469152,124742.61275946058,125586.50864909461,126922.39520343851,128248.08412748096,129343.57870265229,130046.70095303234,130703.9576556437,131301.79694122015,131976.83954461536,132604.91106785438,133166.78040048762,133657.82760682105,134180.81575013214,134620.82410168892,135012.8975057133,135358.4850567877,135734.38370938093,136145.18524530498,136508.71959611808,136848.9797794535,137189.63079838685,137465.72875385443,137788.3996854336,138051.170024718,138266.8059117716,138484.29724745397,138748.63882347287,139172.47004729052,139752.2393546598,140394.9021250411,141035.77512063886,141605.0076473533,142210.3534263206,142958.18139294107,143674.36205990324,144384.7948789733,144759.79415742334,144907.4012277161,144888.9344301228,145113.3904647796,145523.89515954925,146057.64166853623,146533.95602055886,147040.2063176504,147539.09745211512,147998.50100112436,148381.30029457598,148734.40471933107,148591.68224482497,148178.98059004266,147571.31846944976,147252.4363717602,147023.92513619296,146818.99615915166,146649.55886935143,146288.42788877976,145765.90956811517,145144.37858827252,144534.6159490324,143970.76651806143,143457.76316119233,143188.35355849445,143077.8078741365,143060.7510727986,143060.55929103403,143035.67728621792,143046.90830887,142927.15869727157,142769.1513786848,142559.36177371637,142603.35909711313,142732.06619599057,142794.5949396123,142780.6013608191,142806.36611115813,142986.44432979298,143194.40536215852,143241.43084838844,142987.56826834404,142497.25336368717,141916.47439216255,141332.10310169987,140725.8796721211,140199.30560088414,139741.73305514993,139260.31028826427,138787.21995675657,138329.4354751528,137966.89212589178,137597.40104802823,137392.33690005986,137271.70357913338,137228.5341222646,137112.8001749681,136896.47540472378,136643.79634574708,136528.09031476418,136687.07216972034,136970.4553633233,137255.51969651863,137573.71247677773,138022.07237016212,138530.22260249656,138909.65057697432,139234.96143399287,139559.17940252827,139933.37094593988,140308.9435426021,140833.26110838927,141499.55499662727,142289.19516061165,143038.85123231224,143894.4598428464,144915.42683907898,145895.24904490565,146845.1509414064,147586.56212101295,148431.9352826668,149206.28997822935,150075.0006140046,151095.25908504523,152246.9211308606,153408.74741742667,154418.67302709553,155441.7035455842,156480.36594954447,157663.20051543918,158726.87120532352,159664.68798207864,160329.59649000535,161169.91009011373,162153.04684316806,163383.3428464853,164658.35156905316,165904.84637348083,167071.31640020214,168187.34765919825,169299.01899973652,170454.8597300538,171660.70202209984,172890.25202780243,174129.15028326205,175220.17334255847,176351.70207387034,177563.39216049688,178827.3567334863,179759.41835564724,180646.27131784137,181502.11015359327,182522.2701404967,183372.6794826428,184199.56399870678,185145.00957484636,186187.59541849254,187360.60443531917,188487.75588432336,189596.74339687973,190586.88063846435,191642.73769109545,192811.5336469534,193863.96233955977,194812.5108382215,195546.71361804436,196325.05102816084,197115.36793787984,198057.89882150397,199095.84760262052,200248.25342420037,201391.03203245183,202430.8424735211,203648.80498048977,204788.3778495141,205976.8399725489,206879.4066920625,207911.09416043854,208839.2117892102,209755.02740816958,210453.49387229406,211245.53133878927,212126.21283742215,212998.7638791089,213767.7412529093,214433.02287178588,214994.8836932558,215499.758014497,215989.54183178,216509.20400249443,217132.07928118168,217812.70900514975,218723.86132060294,219802.700745119,220977.410357732,222170.02702066352,223323.81305040963,224449.0580699783,225260.24958786086,225549.9036018362,225723.27303659878,226400.9910188939,227873.19147694504,230095.59284705567,232603.81924183038,235464.36702714406,238235.8407264277,241145.3436487445,244244.4660609221,247753.3308940604,251647.35635079865,256103.67415886887,260871.66523206452,265245.8697428791,268580.252831856,271017.76653608837,273546.25704829016,276819.9588936605,280582.982286537,285533.7706407675,291070.8756252211,297332.02748868836,303406.7612687729,308990.4210052216,313863.9962325334,316827.3610935283,317757.6379886745,317071.8282008402,316091.2460866234,315056.89043064875,313727.8098457371,311974.17378217465,310306.5595183356,309193.526454526,308809.44025857985,309141.29965898505,310002.35136058746,310777.8069851115,311379.5695872849,311418.9413774079,311179.9760063709,310672.8291300666,310046.3979421046,309840.53836890165,310109.8392336243,311009.91844442836,311893.14144727157,312234.77153972787,311995.9844045194,311418.0648848013,310990.1473337252,310723.1587823367,310457.3995938588,310077.3506380499,309797.30159713124,309617.2208031563,309438.8651802798,308702.2382048753,307629.10056437843
14,2,Florida,state,,108255.68403321419,108490.17592201848,108774.42683297767,109352.23582416268,109975.34055563634,110611.10813836644,111249.89905463322,111900.47484909125,112574.80128668471,113263.18334716263,113978.52597010827,114716.34084564539,115390.97804403435,116061.23082106421,116761.89061232,117589.53929116018,118496.06421899151,119442.33009118565,120459.59344064043,121537.82429369807,122655.64025818219,123776.52347111078,124851.49354855956,125905.77027086873,126857.66478995669,127738.17923764461,128599.06152737392,129567.71311073792,130630.5155578372,131741.7308824897,132873.05270520586,134082.1037550121,135278.2600007091,136472.847689926,137607.69113380383,138837.1757757985,140049.2214455094,141294.7697751753,142572.02800105073,143995.07964262745,145498.20773415713,146989.65156890402,148466.22838697958,149975.97105890405,151543.27391068215,153131.1276696473,154688.79431789403,156179.12927017556,157607.91991940842,159022.83438463634,160573.02352023104,162340.65541456357,164410.0611226446,166757.50691554943,169365.39501263227,172237.3396850617,175153.62026386824,177955.20577569757,180582.8990044396,183260.50722801042,186010.00224759686,188950.18185775506,192246.73048397977,196132.03970935638,200467.4479486176,205167.23399699226,210182.63136188337,215366.29737500683,220446.9289982783,225126.1030757241,229452.27947942307,233505.90574321165,237252.77089764705,240729.03416711403,244341.65756322662,248363.71923870512,252220.90578371272,255450.2557306656,257666.27920800165,259120.95481719865,259730.43849487245,259702.8901272888,259313.6774753925,258535.2025020438,257550.28353153262,256485.64697737456,255262.3475218341,253849.71910360813,252010.288990053,249711.33103074544,246941.86320612414,243880.99845876967,240747.33016170652,237542.31325826922,234191.1019498871,230792.41304108236,227099.98731437753,223455.67298166725,219563.5762855087,215773.62716893034,211701.9001542809,207742.15763371927,203693.50914128372,199484.21187352677,195203.42950849494,190873.5199831269,186616.13558060213,182545.63998471867,178717.1874397378,175315.3340467474,172117.2462749373,168932.90829706076,165852.31245525536,162921.87712655202,160414.4941023072,158104.35949145388,155989.30162586298,154199.93489249123,153006.89516885325,152100.19963958263,151402.22621982114,150794.42508573472,150380.39574171035,150018.90116073695,149550.19826089728,148843.41125132132,147863.87791363423,146640.6715512254,145305.36984189905,143908.9091595805,142494.7370383613,141146.7465887301,139799.70885500105,138522.38530968298,137217.82898408108,135955.6699985815,134695.09426330993,133555.6229469334,132505.55726112297,131679.38611973973,131058.33942122059,130702.31008354442,130520.32042315595,130437.36579642347,130466.17304088525,130588.76841763442,130784.87317644696,131150.3718485613,131623.55480833453,132264.72983535193,132907.86423930243,133479.7460047899,134088.12448259335,134842.40970185795,135910.54794954564,137334.12136201654,138962.23946799667,140624.3522104306,142320.4942387971,144067.4511142411,146037.85764213846,147968.6971189356,149823.44856444444,151594.26439250246,153315.20113088886,155132.14581744868,156736.9422663666,158374.27284952157,159932.7341014699,161612.25849831468,163187.3572321617,164590.01565607268,165973.51183564102,167120.0161701585,168301.1940176028,169306.3207786124,170351.06283602671,171227.8330832967,172323.51844115567,173622.76693968786,175041.2742518546,176284.4796431559,177382.16537378138,178484.61614112335,179733.35111682783,181013.72525304696,182473.58893551398,184019.1014795278,185700.3298953925,187457.1328530973,189151.0847874511,190723.815352372,192173.50024405474,193547.6607508819,194810.82513698164,196148.8156671044,197472.87299973387,198888.30388791065,200130.7672555671,201418.11267784543,202864.21460355594,204472.90404628462,205945.44130892333,207166.66547649345,208236.72402517858,209434.34039144366,210832.46675212248,212317.8957133734,213618.87786440877,214960.57985737346,216235.31557448456,217674.51804171107,219068.4789348977,220563.31407747985,222101.6389945493,223712.1826853969,225144.6455274846,226402.71460717474,227668.2349142034,228922.41809972984,230223.15869330362,231318.8697528627,232739.27036284152,234126.84514298043,235535.88070461867,236695.44039000283,237926.76283428958,239257.49363433043,240458.39236438274,241535.98018593728,242264.65780332047,242790.80827895328,243073.59995070953,243483.3066301234,244013.0633782684,244735.54084363757,245453.77135972344,246405.5549278898,247707.37429329028,249311.75887737723,251255.53533294413,253086.8280964255,254695.76276588254,255674.41075088503,255944.305387244,256079.6391186516,256657.6956676386,258251.13151185177,260806.7692358579,263830.9011751488,267381.5487516935,270910.58656716,274563.08232703473,278201.9922440136,282090.4651577166,286414.6542091874,291647.61129039637,298054.0862816951,304614.6227629232,310451.15010073123,315180.39031960093,319836.74275546847,325045.67576951144,330676.236978913,337744.5421421286,345965.8676205959,355669.67000113084,365874.1204703627,375653.9772660941,384347.0648532945,390245.42320176127,393230.94985551847,393612.7057111292,393124.9009795745,392410.67037065903,391555.54635857,390193.34946859156,389039.87662528065,388570.72941618256,389020.8408520186,390085.8571819733,391779.6172885416,393502.12957264885,395209.1212871093,396396.2354961944,397471.8470916162,398414.92724567605,399256.60350153735,399970.4922548777,400706.68159171724,401580.9353230064,402269.10803986556,402395.09848301206,401599.83438417176,400530.8503891569,399502.8101916473,398636.5331162154,397676.49144204176,396460.5694643811,395352.4199565989,394396.15078387625,393304.36981668446,391588.1484570391,389400.0494528324
43,3,New York,state,,154607.5464427718,155158.10118069404,155688.098901379,156827.97992004265,158007.34930296545,159282.57375781095,160428.99601557472,161432.493931057,162324.19819681474,163279.98785585715,164450.89590290622,165736.1829903312,166968.96415215114,167994.96482815305,168920.34962089892,169886.48892964757,170953.49895221854,172131.2213697227,173367.6543685585,174665.53657149067,175934.92203185652,177270.99553467613,178669.63517084482,180154.71330776913,181620.95523928656,182952.09046930945,184081.0194116768,185193.8837535584,186380.20491619737,187757.7080746769,189237.38914171953,190889.62590351727,192591.96099341413,194289.20185818602,195938.40012322183,197646.14847159912,199314.2172040773,200937.06004827152,202668.89089315795,204375.24249349316,206121.43781062798,207853.20192447837,209669.8946170941,211732.3713028323,213965.44130897138,216263.59212127002,218273.2735244308,220075.73856182306,221830.27979713047,223493.03733688686,224886.7886475286,226271.89630018998,227902.15793217346,229913.51374884695,232175.46711055972,234502.4324601698,236952.3804747517,239359.84593104324,241799.21649913865,244130.59832246206,246353.05605490066,248518.30203782488,250510.56162397887,252613.17536071924,254845.89132487497,257152.92470778734,259580.578541063,262118.45161684408,264783.01899162895,267494.52479045227,269945.63622372405,272388.0893904939,274523.04341165064,276475.9730824031,278088.3869977054,279488.8829954437,280811.77794834337,282178.06887169316,283456.9223394497,284601.03133797576,285340.183619927,285883.2275862738,286197.26081955945,286531.0145288543,286809.4722465233,287036.4304182576,287337.3063892363,287460.33928841556,287696.1522260418,287732.20538630197,287789.7400859301,287869.2981847835,287875.39159591036,288084.291183122,288294.6693142743,288408.92353841924,288479.5797513858,288338.4106084052,288177.4281069721,287810.94847626943,287198.16278925905,286361.73409534263,285253.2698889637,284054.35782613704,282714.3756537997,281104.0360651177,279341.12498175027,277650.70117562125,276087.09659415757,274741.55126618786,273548.8131931086,272533.0693611259,271599.4691750446,270585.6052843441,269534.81665914,268400.5430255624,267445.175698515,266705.9464520093,266233.53883248696,265916.5954713367,265685.443854439,265666.6216548556,265746.4966786389,266147.0892248189,266575.4944329236,267148.47800706653,267515.2169168596,267426.5547580138,266872.008222151,265869.8073717789,264821.1323894264,263758.53225512645,263008.94492778665,262433.89410601236,262080.06033398552,261604.4978780027,261094.6130450687,260334.75352892294,259591.38071583808,258865.41012012187,258202.7715298695,257542.97294731613,256824.7396524531,256217.3858762423,255682.9936682761,255470.84017047324,255664.26242207177,256067.916147639,256571.42273976243,256940.4701282489,257283.0650520379,257294.75472783414,257322.3768774109,257157.29605706164,257141.77455295422,257115.48955214268,257527.2472491078,258212.0630708813,259018.5267963026,259780.01590676198,260642.2899550238,261840.23463584125,263033.9185778489,264105.8999543804,264880.962642678,265703.6698928661,266385.39699744503,266845.84554396983,267241.486173264,267783.50330222194,268778.74804250465,269937.2042661021,271314.3871502376,272264.32619909686,273046.1373416972,273511.00976964674,274134.8073436536,274618.578415991,275283.05938516074,275850.1269168399,276274.8979530917,276525.30595675413,276779.56924143806,277241.0228491467,278069.6712022044,278977.90001616254,280108.5314895695,281464.7549913186,283258.39154236653,285198.24272549263,286783.4446184149,288068.15242542844,288977.1941841354,289687.36094443785,290008.78774595103,290583.217842981,291464.5179768372,292831.29381311324,293954.90883156814,294759.0273937574,295377.8308661046,296239.4575478332,297570.63157661824,299408.9391045464,301094.1514507498,302873.0898215537,304443.2899234368,306559.0012018312,308262.9509735626,309759.23638216505,310862.873463222,312229.0490017036,313615.99890051206,315349.2272031096,316754.84500253195,318323.81239549606,319741.1137571375,320876.3264660342,322355.2863961497,324008.89624983066,326414.8129269186,328586.0091195405,331037.5988114872,333428.4595038242,335881.1486653544,337505.7596391433,338661.3866341237,339339.35238668433,340441.90878371906,341994.933489928,343678.5591315801,345094.98319307325,345904.1815239845,346891.7227411698,347898.5748708371,349103.1629506438,349761.6645828406,350504.1573435066,351987.02640885214,353873.1030382179,356198.0584547703,357970.54078358394,359601.9442246635,360956.97865464684,362135.8929511599,362773.2049763915,362953.70755002275,363367.5801258698,365453.7255303844,368873.13204811496,373392.11192832055,378376.7559540644,383095.3151245511,388019.212940827,392620.0415915279,396894.76184939384,401168.1939227918,405170.63203775836,408706.7247440725,410862.51001693774,411928.2542294275,413467.89292580704,415782.5831344133,418518.61786771193,421741.65043570724,425649.026752092,430863.9835647686,436199.862696784,441069.9813448472,445729.81239623204,448872.8706096698,449814.3685343584,448220.2233259285,446361.0901535261,444779.74495477363,443171.01461336255,441487.24814862385,440088.3796114982,440184.1082782626,441700.5227915225,444182.3692557891,447099.3031125513,450192.3300901965,453335.812102248,456003.4243158993,457894.456856877,459473.6658410446,461203.0073467761,463035.8613719288,465299.37559495895,468344.5340958061,472066.7806910214,475488.07698280824,478239.088838646,480811.1176385135,483958.2275435952,486867.60154824774,489325.35427053523,491186.47338121576,492969.58332216943,494116.8720288742,495314.62528510083,496232.69297003094,497620.8994268354
